* AERMOD (24142 ):  강남역 일대 대심도 빗물배수터널 소규모환경영향평가                      01/19/26
* AERMET ( 23132):  공사시. (AERMOD V.241203)                                               15:55:47
* MODELING OPTIONS USED:   RegDFAULT  CONC  ELEV  RURAL
*         PLOT FILE OF   4TH-HIGHEST MAX DAILY 24-HR VALUES AVERAGED OVER   1 YEARS FOR SOURCE GROUP: ALL     
*         FOR A TOTAL OF  1464 RECEPTORS.
*         FORMAT: (3(1X,F13.5),3(1X,F8.2),2X,A6,2X,A8,2X,A5,5X,A8,2X,               10(F13.5,2X,I8.8,2X:))                                                                                                                
*        X             Y      AVERAGE CONC    ZELEV    ZHILL    ZFLAG    AVE     GRP       RANK     NET ID   AVER CONC YR1  DATE YR1
* ____________  ____________  ____________   ______   ______   ______  ______  ________  ________  ________  _____________  ________
  202995.00000  542885.00000       0.10508    30.00    50.10     0.00   24-HR  ALL         4TH     CART1           0.10508  23010724
  203095.00000  542885.00000       0.08263    30.00    50.10     0.00   24-HR  ALL         4TH     CART1           0.08263  23102724
  203195.00000  542885.00000       0.07475    28.40    50.10     0.00   24-HR  ALL         4TH     CART1           0.07475  23102524
  203295.00000  542885.00000       0.09618    30.00    50.10     0.00   24-HR  ALL         4TH     CART1           0.09618  23102524
  198795.00000  542985.00000       0.02594    20.00    37.10     0.00   24-HR  ALL         4TH     CART1           0.02594  23012224
  198895.00000  542985.00000       0.02626    20.90    37.10     0.00   24-HR  ALL         4TH     CART1           0.02626  23012224
  198995.00000  542985.00000       0.02542    30.10    37.10     0.00   24-HR  ALL         4TH     CART1           0.02542  23012224
  199095.00000  542985.00000       0.02227    31.60    37.10     0.00   24-HR  ALL         4TH     CART1           0.02227  23110824
  199195.00000  542985.00000       0.01967    30.40    88.80     0.00   24-HR  ALL         4TH     CART1           0.01967  23012224
  199295.00000  542985.00000       0.02061    20.00    96.70     0.00   24-HR  ALL         4TH     CART1           0.02061  23012224
  199395.00000  542985.00000       0.01971    20.00    96.70     0.00   24-HR  ALL         4TH     CART1           0.01971  23122724
  199495.00000  542985.00000       0.02100    20.00    96.70     0.00   24-HR  ALL         4TH     CART1           0.02100  23011324
  199595.00000  542985.00000       0.01910    20.20    96.70     0.00   24-HR  ALL         4TH     CART1           0.01910  23122724
  199695.00000  542985.00000       0.01558    32.00    83.80     0.00   24-HR  ALL         4TH     CART1           0.01558  23101224
  199795.00000  542985.00000       0.01309    44.70    83.80     0.00   24-HR  ALL         4TH     CART1           0.01309  23121924
  199895.00000  542985.00000       0.01845    53.30    83.80     0.00   24-HR  ALL         4TH     CART1           0.01845  23011724
  199995.00000  542985.00000       0.02101    60.50    83.80     0.00   24-HR  ALL         4TH     CART1           0.02101  23121524
  200095.00000  542985.00000       0.01696    78.40    78.40     0.00   24-HR  ALL         4TH     CART1           0.01696  23121924
